FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,ADSTRD_NM,RN_ADDR,LA,LO,OPAR_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTV_CN,RELATE_INFO_CN,TRRSRT_POI_NM_y,TRRSRT_CL_NM_y,TRRSRT_LA_y,TRRSRT_LO_y
김수환추기경 사랑과 나눔 문화축전,경상북도,군위군,군위읍,군위읍,경상북도 군위군 군위읍 군청로 200,36.2430023,128.5728833,삼국유사교육문화회관,20190615.0,20190615.0,김수환추기경 뮤지컬공연,김수환추기경 사랑과 나눔공원,"['양천서원', '송호서원', '남계서원', '와곡지', '구지', '백련사', '해동사', '동림사', '사라온이야기마을', '군위민속풍물경매장', '김수환추기경사랑과나눔공원', '지보사', '극락사', '무량사', '연지못', '흰재못', '성지못', '신제지', '작은못', '주눅골못', '중방못', '군위향교', '함짓골못', '온골못', '뒷골못', '농암저수지', '넘골못']","['서원/향교/서당', '서원/향교/서당', '서원/향교/서당', '지역호수/저수지', '지역호수/저수지', '지역사찰', '지역사찰', '지역사찰', '테마공원/대형놀이공원', '토속/특산물/기념품매장', '테마공원/대형놀이공원', '지역사찰', '지역사찰', '지역사찰', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '서원/향교/서당', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지']","[36.2478626, 36.2555473, 36.2537924, 36.2517971, 36.2034093, 34.8504763, 36.393619, 35.2101184, 36.2363076, 36.1857212, 36.2323024, 36.2579823, 37.449135, 36.175729, 36.2624739, 36.256886, 35.6407009, 36.2474407, 35.4884599, 36.2647653, 36.2667046, 36.2342399, 36.2701784, 36.2287483, 36.3262458, 36.2817126, 36.2663885]","[128.537766, 128.5449836, 128.5577419, 128.5729741, 128.5709857, 126.4973197, 129.3689623, 129.208282, 128.5675157, 128.5751652, 128.6003402, 128.6018402, 127.1334891, 127.7951938, 128.6239427, 128.5683488, 127.173717, 128.5726708, 127.9129275, 128.5640211, 128.6058134, 128.5684857, 128.5685112, 128.5958982, 128.6824369, 128.537883, 128.5675936]"
조선통신사 축제,부산광역시,중구,창선동1가,광복동,부산광역시 중구 창선동1가 광복중앙로 3,35.0995394,129.0311369,용두산공원 및 광복로 일원,20190503.0,20190506.0,"광장행사, 조선통신사 평화의 행렬, 조선통신사의 밤, 한일거리예술공연 등",,"['전자골목', '꽃골목', '문화패션거리', '미타선원', '부산해맞이축제', '부산조선통신사축제', '부산크리스마스트리문화축제', '정수사', '새해맞이시민의종타종행사', '고갈비골목']","['먹거리/패션거리', '먹거리/패션거리', '먹거리/패션거리', '지역사찰', '지역축제', '지역축제', '지역축제', '지역사찰', '지역축제', '먹거리/패션거리']","[35.0995599, 35.0994815, 35.0992322, 33.4535776, 35.1006312, 35.1001691, 35.0992837, 35.1802103, 35.1009479, 35.0992093]","[129.0294533, 129.0297727, 129.0309565, 126.3401982, 129.0327491, 129.0329648, 129.0314042, 129.1019919, 129.0324678, 129.0320914]"
광복로연등문화제,부산광역시,중구,광복동2가,광복동,부산광역시 중구 광복동2가 광복로77번길 5,35.0989571,129.0334032,광복로 및 광복중앙로 일원,20190426.0,20190515.0,장엄등 및 거리등 전시,,"['미타선원', '부산해맞이축제', '부산조선통신사축제', '부산크리스마스트리문화축제', '정수사', '새해맞이시민의종타종행사', '고갈비골목']","['지역사찰', '지역축제', '지역축제', '지역축제', '지역사찰', '지역축제', '먹거리/패션거리']","[33.4535776, 35.1006312, 35.1001691, 35.0992837, 35.1802103, 35.1009479, 35.0992093]","[126.3401982, 129.0327491, 129.0329648, 129.0314042, 129.1019919, 129.0324678, 129.0320914]"
보수동책방골목문화축제,부산광역시,중구,보수동1가,보수동,부산광역시 중구 보수동1가 흑교로46번길 11,35.1036272,129.0261809,보수동책방골목 및 문화관,20191001.0,20191031.0,책읽는마을 심포지엄/공연행사/체험 등,,"['관음사', '성화사', '관음정사', '법제사']","['지역사찰', '지역사찰', '지역사찰', '지역사찰']","[37.5643084, 35.2493948, 37.4720243, 35.1077315]","[126.9099585, 127.800767, 126.9650057, 129.0246356]"
부산국제영화제 전야제,부산광역시,중구,남포동5가,남포동,부산광역시 중구 남포동5가 비프광장로 36,35.0986204,129.0287588,BIFF광장 및 광복로 등,20191002.0,20191002.0,핸드프린팅 개봉/축하공연,,"['핸드프린팅거리', '비프광장', '창선동먹자골목', 'BIFF거리', 'BIFF', '부산자갈치축제']","['일반관광지', '일반관광지', '먹거리/패션거리', '일반관광지', '유명관광지', '지역축제']","[35.0988184, 35.0988453, 35.0988199, 35.0988184, 35.0982805, 35.0966916]","[129.028351, 129.0289739, 129.0286956, 129.028351, 129.0280458, 129.0306818]"
영도다리 만남의 축제,부산광역시,중구,중앙동7가,중앙동,부산광역시 중구 중앙동7가 중앙대로 2,35.0984232,129.0368573,유라리광장,20191101.0,20191130.0,"축하공연, 소방정분수쇼 등 시민과 관객을 위한 문화행사",,['공중수목원(2023년1월예정)'],['휴양림/수목원'],[35.0978402],[129.0370674]
부산크리스마스트리문화축제,부산광역시,중구,광복동2가,광복동,부산광역시 중구 광복동2가 광복중앙로 2,35.0995432,129.0315084,광복로 및 중구 관내 일원,20191116.0,20200105.0,일루미네이션 크리스마스트리장식/성탄음악행사/시민참여행사/점등식 등,,"['미타선원', '부산해맞이축제', '부산조선통신사축제', '정수사', '새해맞이시민의종타종행사', '고갈비골목']","['지역사찰', '지역축제', '지역축제', '지역사찰', '지역축제', '먹거리/패션거리']","[33.4535776, 35.1006312, 35.1001691, 35.1802103, 35.1009479, 35.0992093]","[126.3401982, 129.0327491, 129.0329648, 129.1019919, 129.0324678, 129.0320914]"
세계 민속춤 축제,서울특별시,성동구,행당동,행당제1동,서울특별시 성동구 왕십리광장로 9,37.561842,127.036664,왕십리 광장,20180911.0,20180912.0,세계 각국의 신명나는 민속춤 공연을 통해 구민들에게 힐링의 시간을 제공,,"['왕십리곱창골목', '천란사', '직불사', '서울단풍길']","['먹거리/패션거리', '지역사찰', '지역사찰', '일반관광지']","[37.5654227, 37.5583773, 37.5588322, 37.5685908]","[127.0364223, 127.0320236, 127.0393739, 126.8941464]"
응봉산 해맞이축제,서울특별시,성동구,응봉동,응봉동,서울특별시 성동구 독서당로60길 13-1,37.548551,127.030821,서울특별시 성동구 응봉동 응봉산,20190101.0,20190101.0,"신년 북 다고, 새해 덕담, 해돋이 감상",,['응봉산팔각정'],['일반관광지'],[37.5478551],[127.0299047]
응봉산 개나리축체,서울특별시,성동구,응봉동,응봉동,서울특별시 성동구 독서당로60길 13-1,37.548551,127.030821,서울특별시 성동구 응봉동 응봉산,20190329.0,20190331.0,구민이 주체가 되어 자발적으로 참여하는 성동구민을 위한 축제,,['응봉산팔각정'],['일반관광지'],[37.5478551],[127.0299047]
봉화은어축제,경상북도,봉화군,봉화읍,봉화읍,경상북도 봉화군 봉화읍 내성로5길 22-8,36.8888791,128.7378251,봉화읍 내성천 일원,20190727.0,20190804.0,은어잡이체험,"분천산타마을,목재문화체험장","['대마산목장', '봉화송이축제', '청량문화제', '구만서원', '두릉서당', '동암서당', '못골지', '중대사', '은어송이테마공원', '보양사', '봉화한국과자축제', '석련사', '성불사', '피나무등못', '석천계곡', '삼계서원']","['관광농원/허브마을', '지역축제', '지역축제', '서원/향교/서당', '서원/향교/서당', '서원/향교/서당', '지역호수/저수지', '지역사찰', '일반관광지', '지역사찰', '지역축제', '지역사찰', '지역사찰', '지역호수/저수지', '폭포/계곡', '서원/향교/서당']","[36.893629, 36.8896167, 36.8882319, 36.9032686, 36.8681785, 36.8593356, 36.8675055, 36.8966434, 36.8879212, 36.8867394, 36.9046346, 36.8791565, 36.7481287, 36.9184979, 36.9002274, 36.901265]","[128.6456468, 128.7382338, 128.7418005, 128.6678944, 128.6953464, 128.7295776, 128.6736463, 128.7390884, 128.7248117, 128.7461613, 128.7426277, 128.7629397, 127.4601904, 128.748124, 128.7371964, 128.7353272]"
봉화송이축제,경상북도,봉화군,봉화읍,봉화읍,경상북도 봉화군 봉화읍 내성로5길 22-8,36.8888791,128.7378251,봉화읍 내성천 일원,20190927.0,20190930.0,송이채취체험,"분천산타마을,목재문화체험장","['대마산목장', '봉화은어축제', '청량문화제', '구만서원', '두릉서당', '동암서당', '못골지', '중대사', '은어송이테마공원', '보양사', '봉화한국과자축제', '석련사', '성불사', '피나무등못', '석천계곡', '삼계서원']","['관광농원/허브마을', '지역축제', '지역축제', '서원/향교/서당', '서원/향교/서당', '서원/향교/서당', '지역호수/저수지', '지역사찰', '일반관광지', '지역사찰', '지역축제', '지역사찰', '지역사찰', '지역호수/저수지', '폭포/계곡', '서원/향교/서당']","[36.893629, 36.8896167, 36.8882319, 36.9032686, 36.8681785, 36.8593356, 36.8675055, 36.8966434, 36.8879212, 36.8867394, 36.9046346, 36.8791565, 36.7481287, 36.9184979, 36.9002274, 36.901265]","[128.6456468, 128.7382338, 128.7418005, 128.6678944, 128.6953464, 128.7295776, 128.6736463, 128.7390884, 128.7248117, 128.7461613, 128.7426277, 128.7629397, 127.4601904, 128.748124, 128.7371964, 128.7353272]"
담양대나무축제,전라남도,담양군,담양읍,담양읍,전라남도 담양군 담양읍 추성로 1371,35.3212108,126.9881755,죽녹원 및 관방제림 일원,20190501.0,20190506.0,"대나무 관련 전시, 체험, 공연, 판매 등",,"['마하무량사', '메타세콰이어길', '죽향문화체험마을', '담양향교', '가산제', '삼다제', '고가제', '삼화공예사', '무량사', '정토사', '관음사', '불연사', '진불암', '향교공예사', '목원공예사', '담양민속당', '담양테지움테마파크', '메타세쿼이아전통놀이마당', '법계사', '연화사', '담양국수거리', '김해죽세공예', '담양세계대나무박람회', '담양음식테마거리', '백련사', '용화사', '오현제', '학동소류지', '마실소류지', '심곡소류지', '담양죽녹원', '진성공예']","['지역사찰', '유명관광지', '유명관광지', '서원/향교/서당', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '토속/특산물/기념품매장', '지역사찰', '지역사찰', '지역사찰', '지역사찰', '지역사찰', '토속/특산물/기념품매장', '토속/특산물/기념품매장', '토속/특산물/기념품매장', '테마공원/대형놀이공원', '지역축제', '지역사찰', '지역사찰', '먹거리/패션거리', '토속/특산물/기념품매장', '지역축제', '먹거리/패션거리', '지역사찰', '지역사찰', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '일반관광지', '토속/특산물/기념품매장']","[35.3166233, 35.3252158, 35.3302665, 35.3261221, 35.4660317, 35.3221779, 35.315426, 35.3236025, 36.175729, 35.5394006, 37.5643084, 35.327219, 35.2536391, 35.3250139, 35.3148323, 35.3060319, 35.329635, 35.3314547, 36.1374509, 36.2874342, 35.3242678, 35.3238298, 35.3250367, 35.3242505, 34.8504763, 36.5681339, 35.3029837, 34.7799847, 35.3233578, 35.3151697, 35.3278306, 35.3102613]","[126.9957354, 127.0095124, 126.9855027, 126.9854282, 127.5539369, 126.9603482, 126.9493865, 126.9820464, 127.7951938, 129.2775441, 126.9099585, 126.9635622, 127.8914084, 126.9850047, 126.9919855, 126.9813079, 127.0167891, 127.0162932, 127.2829301, 126.9520166, 126.9834631, 126.9820471, 126.9890845, 126.9844219, 126.4973197, 128.1715051, 126.9989738, 128.6372429, 127.0231099, 127.0109523, 126.9858696, 126.9774256]"
담양산타축제,전라남도,담양군,담양읍,담양읍,전라남도 담양군 담양읍 추성로 1371,35.3212108,126.9881755,담양 원도심 및 메타프로방스 일원,20191213.0,20191231.0,"크리스마스거리조성, 크리스마스마켓 운영 등",,"['담양대나무축제', '담양대나무축제', '담양대나무축제', '담양대나무축제', '마하무량사', '메타세콰이어길', '죽향문화체험마을', '담양향교', '가산제', '삼다제', '고가제', '삼화공예사', '무량사', '정토사', '관음사', '불연사', '진불암', '향교공예사', '목원공예사', '담양민속당', '담양테지움테마파크', '메타세쿼이아전통놀이마당', '법계사', '연화사', '담양국수거리', '김해죽세공예', '담양세계대나무박람회', '담양음식테마거리', '백련사', '용화사', '오현제', '학동소류지', '마실소류지', '심곡소류지', '담양죽녹원', '진성공예']","['지역축제', '지역축제', '지역축제', '지역축제', '지역사찰', '유명관광지', '유명관광지', '서원/향교/서당', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '토속/특산물/기념품매장', '지역사찰', '지역사찰', '지역사찰', '지역사찰', '지역사찰', '토속/특산물/기념품매장', '토속/특산물/기념품매장', '토속/특산물/기념품매장', '테마공원/대형놀이공원', '지역축제', '지역사찰', '지역사찰', '먹거리/패션거리', '토속/특산물/기념품매장', '지역축제', '먹거리/패션거리', '지역사찰', '지역사찰', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '일반관광지', '토속/특산물/기념품매장']","[35.3104036, 35.3104036, 35.3104036, 35.3104036, 35.3166233, 35.3252158, 35.3302665, 35.3261221, 35.4660317, 35.3221779, 35.315426, 35.3236025, 36.175729, 35.5394006, 37.5643084, 35.327219, 35.2536391, 35.3250139, 35.3148323, 35.3060319, 35.329635, 35.3314547, 36.1374509, 36.2874342, 35.3242678, 35.3238298, 35.3250367, 35.3242505, 34.8504763, 36.5681339, 35.3029837, 34.7799847, 35.3233578, 35.3151697, 35.3278306, 35.3102613]","[126.977024, 126.977024, 126.977024, 126.977024, 126.9957354, 127.0095124, 126.9855027, 126.9854282, 127.5539369, 126.9603482, 126.9493865, 126.9820464, 127.7951938, 129.2775441, 126.9099585, 126.9635622, 127.8914084, 126.9850047, 126.9919855, 126.9813079, 127.0167891, 127.0162932, 127.2829301, 126.9520166, 126.9834631, 126.9820471, 126.9890845, 126.9844219, 126.4973197, 128.1715051, 126.9989738, 128.6372429, 127.0231099, 127.0109523, 126.9858696, 126.9774256]"
추월산벚꽃축제,전라남도,담양군,용면,용면,전라남도 담양군 용면 추월산로 369,35.3644927,126.9872053,용면 추월산광장 일원,20200407.0,20100408.0,"벚꽃노래자랑, 특산품판매 등",,"['추월산관광지', '가마골', '두창제', '상월제', '용추사내', '사방댐저수지', '용치제', '죽림정사', '도래수체험관', '가마골계곡', '보리암', '용추사', '금산소류지', '통선소류지', '용연소류지', '가마골생태공원', '용소폭포', '견양저수지', '해월소류지', '쌍태저수지', '청량소류지', '담양호', '추성소류지', '용연1폭포', '용연2폭포']","['일반관광지', '폭포/계곡', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '지역사찰', '관광농원/허브마을', '폭포/계곡', '유명사찰', '유명사찰', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '관광농원/허브마을', '폭포/계곡', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '지역호수/저수지', '대형호수/저수지', '지역호수/저수지', '폭포/계곡', '폭포/계곡']","[35.4017297, 35.4568658, 35.3585871, 35.3882202, 35.4574948, 35.4528887, 35.4378112, 34.9136661, 35.4232343, 35.4371618, 38.1049125, 35.4598771, 35.3709811, 35.3629513, 35.4333687, 35.4458067, 37.1852082, 35.4196285, 35.3569069, 35.3780119, 35.3746301, 35.3955154, 35.3698273, 35.4472772, 35.4481565]","[126.9977243, 127.0019673, 127.0003081, 126.9720644, 127.0305033, 127.0190209, 127.0010114, 128.6512786, 127.0279478, 127.0304563, 128.6134256, 127.0332385, 126.9971916, 126.9833708, 127.0243421, 127.0204132, 128.570155, 126.9865037, 126.9798745, 126.9765083, 126.9841339, 127.007242, 126.9904472, 127.0230149, 127.0235985]"
